BusinessName,DBAName,LegalOwner,NameLast,NameFirst,LICENSENO,ISSDTTM,EXPDTTM,LICSTATUS,LICENSECAT,DESCRIPT,RESULT,Violation,ViolLevel,ViolDesc,VIOLDTTM,ViolStatus,StatusDate,Comments,Address,City,State,Zip,Property_ID,Location
The Times Irish Pub & Restaurant,,PABIAN JAY M TS,FRANK DELANEY,,20661,3/9/12 14:42,12/31/14 23:59,Active,FS,Eating & Drinking,HE_Pass,32-6-301.11-02.11,*,Hand Cleaner  Drying  Tissue Signage,3/19/15 13:22,Pass,3/20/15 7:55,Hand sinks missing proper signage / Provide.,102   Broad ST,Boston,MA,2110,20459,"(42.35736, -71.05201)"
The Times Irish Pub & Restaurant,,PABIAN JAY M TS,FRANK DELANEY,,20661,3/9/12 14:42,12/31/14 23:59,Active,FS,Eating & Drinking,HE_Pass,M-2-101.11,***,Person in charge Assigned,3/19/15 13:22,Pass,3/20/15 7:55,CFPM is not on site / Provide a Certified Food Protection Manager on site during all hours of operation.,102   Broad ST,Boston,MA,2110,20459,"(42.35736, -71.05201)"
The Times Irish Pub & Restaurant,,PABIAN JAY M TS,FRANK DELANEY,,20661,3/9/12 14:42,12/31/14 23:59,Active,FS,Eating & Drinking,HE_Fail,36-6-501.11-.12,*,Improper Maintenance of Floors,2/24/15 13:52,Fail,,Floors worn / Repair to provide a smooth  durable  non porous and easily cleanable surface.,102   Broad ST,Boston,MA,2110,20459,"(42.35736, -71.05201)"
The Times Irish Pub & Restaurant,,PABIAN JAY M TS,FRANK DELANEY,,20661,3/9/12 14:42,12/31/14 23:59,Active,FS,Eating & Drinking,HE_Hearing,08-3-305-307.11,*,Food Protection,3/10/15 13:37,Pass,3/11/15 8:33,Grilled chicken on plate stored under grill / Discontinue and properly store food items.,102   Broad ST,Boston,MA,2110,20459,"(42.35736, -71.05201)"
The Times Irish Pub & Restaurant,,PABIAN JAY M TS,FRANK DELANEY,,20661,3/9/12 14:42,12/31/14 23:59,Active,FS,Eating & Drinking,HE_Fail,23-4-602.13,*,Non-Food Contact Surfaces Clean,2/24/15 13:52,Fail,,Stand up reach in condensor fan covers with visible dust build up / Clean to remove.,102   Broad ST,Boston,MA,2110,20459,"(42.35736, -71.05201)"
The Times Irish Pub & Restaurant,,PABIAN JAY M TS,FRANK DELANEY,,20661,3/9/12 14:42,12/31/14 23:59,Active,FS,Eating & Drinking,HE_Fail,08-3-305-307.11,*,Food Protection,2/24/15 13:52,Fail,,Grilled chicken on plate stored under grill / Discontinue and properly store food items.,102   Broad ST,Boston,MA,2110,20459,"(42.35736, -71.05201)"
The Times Irish Pub & Restaurant,,PABIAN JAY M TS,FRANK DELANEY,,20661,3/9/12 14:42,12/31/14 23:59,Active,FS,Eating & Drinking,HE_Hearing,32-6-301.11-02.11,*,Hand Cleaner  Drying  Tissue Signage,3/10/15 13:37,Fail,,Hand sinks missing proper signage / Provide.,102   Broad ST,Boston,MA,2110,20459,"(42.35736, -71.05201)"
The Times Irish Pub & Restaurant,,PABIAN JAY M TS,FRANK DELANEY,,20661,3/9/12 14:42,12/31/14 23:59,Active,FS,Eating & Drinking,HE_Fail,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,2/24/15 13:52,Fail,,Walls with visible soils and paint chipping / Clean to remove and repaint.,102   Broad ST,Boston,MA,2110,20459,"(42.35736, -71.05201)"
The Times Irish Pub & Restaurant,,PABIAN JAY M TS,FRANK DELANEY,,20661,3/9/12 14:42,12/31/14 23:59,Active,FS,Eating & Drinking,HE_Hearing,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,3/10/15 13:37,Pass,3/11/15 8:33,Walls with visible soils and paint chipping / Clean to remove and repaint.,102   Broad ST,Boston,MA,2110,20459,"(42.35736, -71.05201)"
The Times Irish Pub & Restaurant,,PABIAN JAY M TS,FRANK DELANEY,,20661,3/9/12 14:42,12/31/14 23:59,Active,FS,Eating & Drinking,HE_Fail,15-4-202.16,*,Non-Food Contact Surfaces,2/24/15 13:52,Fail,,Provide weather stripping to back door.,102   Broad ST,Boston,MA,2110,20459,"(42.35736, -71.05201)"
The Times Irish Pub & Restaurant,,PABIAN JAY M TS,FRANK DELANEY,,20661,3/9/12 14:42,12/31/14 23:59,Active,FS,Eating & Drinking,HE_Hearing,M-2-101.11,***,Person in charge Assigned,3/10/15 13:37,Fail,,CFPM is not on site / Provide a Certified Food Protection Manager on site during all hours of operation.,102   Broad ST,Boston,MA,2110,20459,"(42.35736, -71.05201)"
The Times Irish Pub & Restaurant,,PABIAN JAY M TS,FRANK DELANEY,,20661,3/9/12 14:42,12/31/14 23:59,Active,FS,Eating & Drinking,HE_Hearing,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,3/10/15 13:37,Pass,3/11/15 8:33,Replace missing ceiling tiles.,102   Broad ST,Boston,MA,2110,20459,"(42.35736, -71.05201)"
The Times Irish Pub & Restaurant,,PABIAN JAY M TS,FRANK DELANEY,,20661,3/9/12 14:42,12/31/14 23:59,Active,FS,Eating & Drinking,HE_Fail,36-6-501.11-.12,*,Improper Maintenance of Floors,2/24/15 13:52,Fail,,Floors next to and in between equipment with visible soil build up / Clean to remove.,102   Broad ST,Boston,MA,2110,20459,"(42.35736, -71.05201)"
The Times Irish Pub & Restaurant,,PABIAN JAY M TS,FRANK DELANEY,,20661,3/9/12 14:42,12/31/14 23:59,Active,FS,Eating & Drinking,HE_Pass,23-4-602.13,*,Non-Food Contact Surfaces Clean,3/19/15 13:22,Pass,3/20/15 7:55,Stand up reach in condensor fan covers with visible dust build up / Clean to remove.,102   Broad ST,Boston,MA,2110,20459,"(42.35736, -71.05201)"
The Times Irish Pub & Restaurant,,PABIAN JAY M TS,FRANK DELANEY,,20661,3/9/12 14:42,12/31/14 23:59,Active,FS,Eating & Drinking,HE_Hearing,12-3--301.11,***,Prevention of Contamination from Hands,3/10/15 13:37,Fail,,Observed cook handling ready to eat foods with bare hands during compliance / Discontinue,102   Broad ST,Boston,MA,2110,20459,"(42.35736, -71.05201)"
The Times Irish Pub & Restaurant,,PABIAN JAY M TS,FRANK DELANEY,,20661,3/9/12 14:42,12/31/14 23:59,Active,FS,Eating & Drinking,HE_Hearing,36-6-501.11-.12,*,Improper Maintenance of Floors,3/10/15 13:37,Pass,3/11/15 8:33,Floors worn / Repair to provide a smooth  durable  non porous and easily cleanable surface.,102   Broad ST,Boston,MA,2110,20459,"(42.35736, -71.05201)"
The Times Irish Pub & Restaurant,,PABIAN JAY M TS,FRANK DELANEY,,20661,3/9/12 14:42,12/31/14 23:59,Active,FS,Eating & Drinking,HE_Hearing,23-4-602.13,*,Non-Food Contact Surfaces Clean,3/10/15 13:37,Fail,,Stand up reach in condensor fan covers with visible dust build up / Clean to remove.,102   Broad ST,Boston,MA,2110,20459,"(42.35736, -71.05201)"
The Times Irish Pub & Restaurant,,PABIAN JAY M TS,FRANK DELANEY,,20661,3/9/12 14:42,12/31/14 23:59,Active,FS,Eating & Drinking,HE_Hearing,14-4-202.11,*,Food Contact Surfaces Design,3/10/15 13:37,Pass,3/11/15 8:33,Cutting boards worn / Resurface or replace.,102   Broad ST,Boston,MA,2110,20459,"(42.35736, -71.05201)"
The Times Irish Pub & Restaurant,,PABIAN JAY M TS,FRANK DELANEY,,20661,3/9/12 14:42,12/31/14 23:59,Active,FS,Eating & Drinking,HE_Fail,03-3-501.16(A),***,Cold Holding,2/24/15 13:52,Fail,,Grilled chicken stored under grill 91F / Provide proper holding temperatures.,102   Broad ST,Boston,MA,2110,20459,"(42.35736, -71.05201)"
The Times Irish Pub & Restaurant,,PABIAN JAY M TS,FRANK DELANEY,,20661,3/9/12 14:42,12/31/14 23:59,Active,FS,Eating & Drinking,HE_Hearing,03-3-501.16(A),***,Cold Holding,3/10/15 13:37,Pass,3/11/15 8:33,Grilled chicken stored under grill 91F / Provide proper holding temperatures.,102   Broad ST,Boston,MA,2110,20459,"(42.35736, -71.05201)"
The Times Irish Pub & Restaurant,,PABIAN JAY M TS,FRANK DELANEY,,20661,3/9/12 14:42,12/31/14 23:59,Active,FS,Eating & Drinking,HE_Hearing,22-4-601/602.11,**,Food Contact Surfaces Clean,3/10/15 13:37,Pass,3/11/15 8:33,Interior of ice machines with visible soils / Clean to remove.,102   Broad ST,Boston,MA,2110,20459,"(42.35736, -71.05201)"
The Times Irish Pub & Restaurant,,PABIAN JAY M TS,FRANK DELANEY,,20661,3/9/12 14:42,12/31/14 23:59,Active,FS,Eating & Drinking,HE_Hearing,15-4-202.16,*,Non-Food Contact Surfaces,3/10/15 13:37,Pass,3/11/15 8:33,Provide weather stripping to back door.,102   Broad ST,Boston,MA,2110,20459,"(42.35736, -71.05201)"
The Times Irish Pub & Restaurant,,PABIAN JAY M TS,FRANK DELANEY,,20661,3/9/12 14:42,12/31/14 23:59,Active,FS,Eating & Drinking,HE_Fail,32-6-301.11-02.11,*,Hand Cleaner  Drying  Tissue Signage,2/24/15 13:52,Fail,,Hand sinks missing proper signage / Provide.,102   Broad ST,Boston,MA,2110,20459,"(42.35736, -71.05201)"
The Times Irish Pub & Restaurant,,PABIAN JAY M TS,FRANK DELANEY,,20661,3/9/12 14:42,12/31/14 23:59,Active,FS,Eating & Drinking,HE_Hearing,15-4-202.16,*,Non-Food Contact Surfaces,3/10/15 13:37,Pass,3/11/15 8:33,Bottom shelf of prep tables rusted  / Repaint.,102   Broad ST,Boston,MA,2110,20459,"(42.35736, -71.05201)"
The Times Irish Pub & Restaurant,,PABIAN JAY M TS,FRANK DELANEY,,20661,3/9/12 14:42,12/31/14 23:59,Active,FS,Eating & Drinking,HE_Pass,12-3--301.11,***,Prevention of Contamination from Hands,3/19/15 13:22,Pass,3/20/15 7:55,Observed cook handling ready to eat foods with bare hands during compliance / Discontinue,102   Broad ST,Boston,MA,2110,20459,"(42.35736, -71.05201)"
The Times Irish Pub & Restaurant,,PABIAN JAY M TS,FRANK DELANEY,,20661,3/9/12 14:42,12/31/14 23:59,Active,FS,Eating & Drinking,HE_Fail,22-4-601/602.11,**,Food Contact Surfaces Clean,2/24/15 13:52,Fail,,Interior of ice machines with visible soils / Clean to remove.,102   Broad ST,Boston,MA,2110,20459,"(42.35736, -71.05201)"
The Upper Crust,,PESIRIDIS THEODORE TRST,Shenefield,Shawn,90116,3/25/13 14:37,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,22-4-601/602.11,**,Food Contact Surfaces Clean,1/23/15 12:05,Fail,,clean/sanitize pizza slicer and pizza paddles clean/sanitize knife in knive rack,683   Tremont ST,Roxbury,MA,2118,137919,"(42.34156, -71.07662)"
The Upper Crust,,PESIRIDIS THEODORE TRST,Shenefield,Shawn,90116,3/25/13 14:37,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_Filed,38-6-303.11,*,Inadequate Lighting,1/30/15 13:43,Pass,2/2/15 8:31,hot line and basement/replace burnt out lights,683   Tremont ST,Roxbury,MA,2118,137919,"(42.34156, -71.07662)"
The Upper Crust,,PESIRIDIS THEODORE TRST,Shenefield,Shawn,90116,3/25/13 14:37,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_Filed,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,1/30/15 13:43,Pass,2/2/15 8:31,pizza prep/clean/replace all stained ceiling tiles and white walls,683   Tremont ST,Roxbury,MA,2118,137919,"(42.34156, -71.07662)"
The Upper Crust,,PESIRIDIS THEODORE TRST,Shenefield,Shawn,90116,3/25/13 14:37,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_Filed,22-4-601/602.11,**,Food Contact Surfaces Clean,1/30/15 13:43,Pass,2/2/15 8:31,clean/sanitize pizza slicer and pizza paddles clean/sanitize knife in knive rack,683   Tremont ST,Roxbury,MA,2118,137919,"(42.34156, -71.07662)"
The Upper Crust,,PESIRIDIS THEODORE TRST,Shenefield,Shawn,90116,3/25/13 14:37,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_Filed,15-4-202.16,*,Non-Food Contact Surfaces,1/30/15 13:43,Fail,,basement/properly secure all co2 tanks,683   Tremont ST,Roxbury,MA,2118,137919,"(42.34156, -71.07662)"
The Upper Crust,,PESIRIDIS THEODORE TRST,Shenefield,Shawn,90116,3/25/13 14:37,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_Filed,29-5-201/02.11,*,Installed and Maintained,1/30/15 13:43,Fail,,clean grease trap to remove odors,683   Tremont ST,Roxbury,MA,2118,137919,"(42.34156, -71.07662)"
The Upper Crust,,PESIRIDIS THEODORE TRST,Shenefield,Shawn,90116,3/25/13 14:37,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_Filed,38-6-202.11,*,Fixture's not properly shielded,1/30/15 13:43,Pass,2/2/15 8:31,basement/replace missing/damaged light shields,683   Tremont ST,Roxbury,MA,2118,137919,"(42.34156, -71.07662)"
The Upper Crust,,PESIRIDIS THEODORE TRST,Shenefield,Shawn,90116,3/25/13 14:37,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_Filed,35-6-501.111/.115,**,Insects  Rodents  Animals,1/30/15 13:43,Pass,2/2/15 8:31,dry goods room/remove evidence of rodent droppings from floor,683   Tremont ST,Roxbury,MA,2118,137919,"(42.34156, -71.07662)"
The Upper Crust,,PESIRIDIS THEODORE TRST,Shenefield,Shawn,90116,3/25/13 14:37,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,35-6-501.111/.115,**,Insects  Rodents  Animals,1/23/15 12:05,Fail,,dry goods room/remove evidence of rodent droppings from floor,683   Tremont ST,Roxbury,MA,2118,137919,"(42.34156, -71.07662)"
The Upper Crust,,PESIRIDIS THEODORE TRST,Shenefield,Shawn,90116,3/25/13 14:37,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,38-6-303.11,*,Inadequate Lighting,1/23/15 12:05,Fail,,hot line and basement/replace burnt out lights,683   Tremont ST,Roxbury,MA,2118,137919,"(42.34156, -71.07662)"
The Upper Crust,,PESIRIDIS THEODORE TRST,Shenefield,Shawn,90116,3/25/13 14:37,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,1/23/15 12:05,Fail,,pizza prep/clean/replace all stained ceiling tiles and white walls,683   Tremont ST,Roxbury,MA,2118,137919,"(42.34156, -71.07662)"
The Upper Crust,,PESIRIDIS THEODORE TRST,Shenefield,Shawn,90116,3/25/13 14:37,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,38-6-202.11,*,Fixture's not properly shielded,1/23/15 12:05,Fail,,basement/replace missing/damaged light shields,683   Tremont ST,Roxbury,MA,2118,137919,"(42.34156, -71.07662)"
The Upper Crust,,PESIRIDIS THEODORE TRST,Shenefield,Shawn,90116,3/25/13 14:37,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,29-5-201/02.11,*,Installed and Maintained,1/23/15 12:05,Fail,,clean grease trap to remove odors,683   Tremont ST,Roxbury,MA,2118,137919,"(42.34156, -71.07662)"
The Upper Crust,,PESIRIDIS THEODORE TRST,Shenefield,Shawn,90116,3/25/13 14:37,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,15-4-202.16,*,Non-Food Contact Surfaces,1/23/15 12:05,Fail,,basement/properly secure all co2 tanks,683   Tremont ST,Roxbury,MA,2118,137919,"(42.34156, -71.07662)"
The Urban Art Bar,,,Knippenberg,Frank,128340,7/8/14 10:16,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Fail,42-6-501.113/.114,*,Premises Maintained,3/17/15 11:33,Fail,,Organize all supplies in the basement. Keep all supplies 6 inches off the floor and remove any unecessary items form storage.,709 E Broadway,South Boston,MA,2127,21137,"(42.33542, -71.037)"
The Urban Art Bar,,,Knippenberg,Frank,128340,7/8/14 10:16,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Fail,36-6-201.11,*,Floors Designed Constructed Installed,3/17/15 11:33,Fail,,At the bar  keep all supplies 6 inches off the floor.,709 E Broadway,South Boston,MA,2127,21137,"(42.33542, -71.037)"
The Urban Art Bar,,,Knippenberg,Frank,128340,7/8/14 10:16,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Fail,23-4-602.13,*,Non-Food Contact Surfaces Clean,3/17/15 11:33,Fail,,Clean interior of the turbo chef oven.,709 E Broadway,South Boston,MA,2127,21137,"(42.33542, -71.037)"
The Urban Art Bar,,,Knippenberg,Frank,128340,7/8/14 10:16,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Fail,17-4-302.14,*,Test Kit Provided,3/17/15 11:33,Fail,,Provide accurate test kit for measuring the sanitizer PPM.,709 E Broadway,South Boston,MA,2127,21137,"(42.33542, -71.037)"
THE WESTIN COPLEY-BAR 10,,WESTIN HOTEL VENTURE,WESTIN HOTEL VENTURE,WESTIN HOTEL,23572,12/12/11 13:25,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Pass,16-4-501.11/.15,*,Dishwashng Facilities,2/27/15 13:28,Pass,2/27/15 15:09,repair dishmachine/chef will have all glassware at main dishmachine,10   HUNTINGTON  AV,Boston,MA,2116,,
THE WESTIN COPLEY-BAR 10,,WESTIN HOTEL VENTURE,WESTIN HOTEL VENTURE,WESTIN HOTEL,23572,12/12/11 13:25,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Fail,16-4-501.11/.15,*,Dishwashng Facilities,2/20/15 13:22,Fail,,repair dishmachine/chef will have all glassware at main dishmachine,10   HUNTINGTON  AV,Boston,MA,2116,,
TICO,,TWO TWENTY TWO BERKELEY,Good Essen-222 Berkeley LLC,,68636,12/20/11 14:49,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Filed,21-3-304.14,*,Wiping Cloths  Clean  Sanitize,3/9/15 12:13,Pass,3/10/15 8:22,properly store all wiping cloths in a sanitizing solution,222   Berkeley ST,Boston,MA,2116,15007,"(42.35084, -71.07311)"
TICO,,TWO TWENTY TWO BERKELEY,Good Essen-222 Berkeley LLC,,68636,12/20/11 14:49,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Fail,42-6-501.113/.114,*,Premises Maintained,3/2/15 13:18,Fail,,storage room in kitchen and behind bar/clean organize,222   Berkeley ST,Boston,MA,2116,15007,"(42.35084, -71.07311)"
TICO,,TWO TWENTY TWO BERKELEY,Good Essen-222 Berkeley LLC,,68636,12/20/11 14:49,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Fail,33-5-501.13-.17,*,Adequate Number  Frequency Vermin Proof,3/2/15 13:18,Fail,,provide cover to grease barrel,222   Berkeley ST,Boston,MA,2116,15007,"(42.35084, -71.07311)"
TICO,,TWO TWENTY TWO BERKELEY,Good Essen-222 Berkeley LLC,,68636,12/20/11 14:49,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Filed,42-6-501.113/.114,*,Premises Maintained,3/9/15 12:13,Pass,3/10/15 8:22,storage room in kitchen and behind bar/clean organize,222   Berkeley ST,Boston,MA,2116,15007,"(42.35084, -71.07311)"
TICO,,TWO TWENTY TWO BERKELEY,Good Essen-222 Berkeley LLC,,68636,12/20/11 14:49,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Fail,32-6-301.11-02.11,*,Hand Cleaner  Drying  Tissue Signage,3/2/15 13:18,Fail,,handsinks/repair paper towel dispensers,222   Berkeley ST,Boston,MA,2116,15007,"(42.35084, -71.07311)"
TICO,,TWO TWENTY TWO BERKELEY,Good Essen-222 Berkeley LLC,,68636,12/20/11 14:49,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Fail,21-3-304.14,*,Wiping Cloths  Clean  Sanitize,3/2/15 13:18,Fail,,properly store all wiping cloths in a sanitizing solution,222   Berkeley ST,Boston,MA,2116,15007,"(42.35084, -71.07311)"
TICO,,TWO TWENTY TWO BERKELEY,Good Essen-222 Berkeley LLC,,68636,12/20/11 14:49,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Filed,33-5-501.13-.17,*,Adequate Number  Frequency Vermin Proof,3/9/15 12:13,Pass,3/10/15 8:22,provide cover to grease barrel,222   Berkeley ST,Boston,MA,2116,15007,"(42.35084, -71.07311)"
TICO,,TWO TWENTY TWO BERKELEY,Good Essen-222 Berkeley LLC,,68636,12/20/11 14:49,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Filed,03-3-501.16(A),***,Cold Holding,3/9/15 12:13,Pass,3/10/15 8:22,cole slaw 44 degrees/provide proper temperature of 41 degrees or below,222   Berkeley ST,Boston,MA,2116,15007,"(42.35084, -71.07311)"
TICO,,TWO TWENTY TWO BERKELEY,Good Essen-222 Berkeley LLC,,68636,12/20/11 14:49,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Fail,03-3-501.16(A),***,Cold Holding,3/2/15 13:18,Fail,,cole slaw 44 degrees/provide proper temperature of 41 degrees or below,222   Berkeley ST,Boston,MA,2116,15007,"(42.35084, -71.07311)"
TICO,,TWO TWENTY TWO BERKELEY,Good Essen-222 Berkeley LLC,,68636,12/20/11 14:49,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Filed,M-2-103.11,***,PIC Performing Duties,3/9/15 12:13,Pass,3/10/15 8:22,discontinue use of sous vide / vaccum package machine and pink salt for curing until HACCP Plan is submitted and approved with variance by board of health,222   Berkeley ST,Boston,MA,2116,15007,"(42.35084, -71.07311)"
TICO,,TWO TWENTY TWO BERKELEY,Good Essen-222 Berkeley LLC,,68636,12/20/11 14:49,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Filed,32-6-301.11-02.11,*,Hand Cleaner  Drying  Tissue Signage,3/9/15 12:13,Pass,3/10/15 8:22,handsinks/repair paper towel dispensers,222   Berkeley ST,Boston,MA,2116,15007,"(42.35084, -71.07311)"
TICO,,TWO TWENTY TWO BERKELEY,Good Essen-222 Berkeley LLC,,68636,12/20/11 14:49,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Filed,22-4-601/602.11,**,Food Contact Surfaces Clean,3/9/15 12:13,Pass,3/10/15 8:22,ice machine/clean/sanitize unit,222   Berkeley ST,Boston,MA,2116,15007,"(42.35084, -71.07311)"
TICO,,TWO TWENTY TWO BERKELEY,Good Essen-222 Berkeley LLC,,68636,12/20/11 14:49,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Filed,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,3/9/15 12:13,Fail,,prep area/repair damaged walls,222   Berkeley ST,Boston,MA,2116,15007,"(42.35084, -71.07311)"
TICO,,TWO TWENTY TWO BERKELEY,Good Essen-222 Berkeley LLC,,68636,12/20/11 14:49,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Fail,10-4.302.11,*,Food Utensil Storage,3/2/15 13:18,Fail,,bar/provide scoop with handle,222   Berkeley ST,Boston,MA,2116,15007,"(42.35084, -71.07311)"
TICO,,TWO TWENTY TWO BERKELEY,Good Essen-222 Berkeley LLC,,68636,12/20/11 14:49,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Filed,10-4.302.11,*,Food Utensil Storage,3/9/15 12:13,Pass,3/10/15 8:22,bar/provide scoop with handle,222   Berkeley ST,Boston,MA,2116,15007,"(42.35084, -71.07311)"
TICO,,TWO TWENTY TWO BERKELEY,Good Essen-222 Berkeley LLC,,68636,12/20/11 14:49,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Fail,M-2-103.11,***,PIC Performing Duties,3/2/15 13:18,Fail,,discontinue use of sous vide / vaccum package machine and pink salt for curing until HACCP Plan is submitted and approved with variance by board of health,222   Berkeley ST,Boston,MA,2116,15007,"(42.35084, -71.07311)"
TICO,,TWO TWENTY TWO BERKELEY,Good Essen-222 Berkeley LLC,,68636,12/20/11 14:49,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Fail,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,3/2/15 13:18,Fail,,prep area/repair damaged walls,222   Berkeley ST,Boston,MA,2116,15007,"(42.35084, -71.07311)"
TICO,,TWO TWENTY TWO BERKELEY,Good Essen-222 Berkeley LLC,,68636,12/20/11 14:49,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Filed,36-6-501.11-.12,*,Improper Maintenance of Floors,3/9/15 12:13,Pass,3/10/15 8:22,dishroom/repair worn floor tile,222   Berkeley ST,Boston,MA,2116,15007,"(42.35084, -71.07311)"
TICO,,TWO TWENTY TWO BERKELEY,Good Essen-222 Berkeley LLC,,68636,12/20/11 14:49,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Fail,22-4-601/602.11,**,Food Contact Surfaces Clean,3/2/15 13:18,Fail,,ice machine/clean/sanitize unit,222   Berkeley ST,Boston,MA,2116,15007,"(42.35084, -71.07311)"
TICO,,TWO TWENTY TWO BERKELEY,Good Essen-222 Berkeley LLC,,68636,12/20/11 14:49,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Fail,36-6-501.11-.12,*,Improper Maintenance of Floors,3/2/15 13:18,Fail,,dishroom/repair worn floor tile,222   Berkeley ST,Boston,MA,2116,15007,"(42.35084, -71.07311)"
Tipico Dominicano,,TARANTINO TEODORO,Rodriguez,Carlos,139433,3/13/15 13:03,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_Fail,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,3/11/15 10:07,Fail,,Clean gull vent hood and/or update cleaning sticker.,382   Chelsea ST,East Boston,MA,2128,30537,"(42.379379, -71.027994)"
Tipico Dominicano,,TARANTINO TEODORO,Rodriguez,Carlos,139433,3/13/15 13:03,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_Pass,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,3/12/15 10:11,Pass,3/13/15 7:14,Clean gull vent hood and/or update cleaning sticker.,382   Chelsea ST,East Boston,MA,2128,30537,"(42.379379, -71.027994)"
TOM ENGLISH CAFE,,BRISBOIS INC.,BRISBOIS INC.,,19424,2/15/12 13:45,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Fail,M-2-103.11,***,PIC Performing Duties,2/3/15 14:20,Fail,,Post current 2015 Health permit  incompliance with  1999 Federal Food Code   8-303.20.,957   Dorchester AV,Dorchester,MA,2125,156514,"(42.318168, -71.05692)"
TOM ENGLISH CAFE,,BRISBOIS INC.,BRISBOIS INC.,,19424,2/15/12 13:45,12/31/15 23:59,Active,FS,Eating & Drinking,HE_Pass,M-2-103.11,***,PIC Performing Duties,2/11/15 11:05,Pass,2/12/15 8:16,Post current 2015 Health permit  incompliance with  1999 Federal Food Code   8-303.20.,957   Dorchester AV,Dorchester,MA,2125,156514,"(42.318168, -71.05692)"
Tommy's Pizzeria,,ROBYN MURPHY  PRES.,Ferreira,Lorena,86650,9/12/13 8:28,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_TSOP,12-2-301.12-.15,***,Adequate Handwashing/Where/When/How,3/19/15 11:42,Fail,,Staff unable to wash hands. Inaccessible hand sinks  not supplied  water 76F at front area. No hot water in kitchen hand sink. Sinks dry  used to store equipment.,10   Fairmount AV,Hyde Park,MA,2136,157677,"(42.255748, -71.120881)"
Tommy's Pizzeria,,ROBYN MURPHY  PRES.,Ferreira,Lorena,86650,9/12/13 8:28,12/31/15 23:59,Active,FT,Eating & Drinking w/ Take Out,HE_TSOP,17-4-204.112/.115,*,Equipment Thermometers,3/19/15 11:42,Fail,,No thermometers conspicuous in any refrigerated units.,10   Fairmount AV,Hyde Park,MA,2136,157677,"(42.255748, -71.120881)"
